"SampleID","Hill_q0","Hill_q1","Hill_q2","eventID","proportionshallow","distance.km.","NearestShelf_Longitude","NearestShelf_Latitude","ShelfMatch","rownames.d.","score","scorecn","scorecy","scorepfc","scoreth","scoretr","grav_NC","sediment","nutrient","pop_count","num_ports","reef_value","cumul_score"
"PAL_01_BS",97,21.1389497228238,13.523770577406,"Ransome_PAL01_PAL01C_120501_150301",0,5760,152.8416854,-21.09999837,2,"Ransome_PAL01_PAL01C_120501_150301",-0.17123,-3.07548,0.76178,-2.0597,0.8417,0.61063,0.027457811,0.456193909,0,0,0,0,0.08060862
"PAL_17_BS",56,6.95999325764582,3.19475179606853,"Ransome_PAL17_PAL17C_120501_150301",0,5750,152.8416854,-21.09999837,2,"Ransome_PAL17_PAL17C_120501_150301",-0.17138,-3.07548,0.76178,-2.05763,0.83829,0.60792,0.027420352,0.456028395,0,0,0,0,0.080574791
"PAL_19_BS",50,9.61285250308599,5.95095385081486,"Ransome_PAL19_PAL19C_120501_150301",0,5750,152.8416854,-21.09999837,2,"Ransome_PAL19_PAL19C_120501_150301",-0.17138,-3.07548,0.76178,-2.05763,0.83829,0.60792,0.027420352,0.456028395,0,0,0,0,0.080574791
"PHR_26_BS",65,10.2377532335665,6.08131155922512,"Ransome_PHR26_PHR26A_100101_130101",0.058282209,4460,137.5416854,37.45000664,1,"Ransome_PHR26_PHR26A_100101_130101",-0.16706,-2.08608,0.76178,-1.19984,-0.32914,0.24325,0.076436103,0,0,0,0,0,0.012739351
"PHR_33A_BS",79,9.47141689688795,4.021582764627,"Ransome_PHR33_PHR33A_100101_130101",0.058461538,4460,137.5416854,37.45000664,1,"Ransome_PHR33_PHR33A_100101_130101",-0.15929,-1.773,0.76178,-1.19944,-0.36372,0.20768,0.07598659,0,0,0,0,0,0.012664432
"PHR_33B_BS",101,13.9802279748902,5.23762616805204,"Ransome_PHR33_PHR33B_100101_130101",0.058461538,4460,137.5416854,37.45000664,1,"Ransome_PHR33_PHR33B_100101_130101",-0.15929,-1.773,0.76178,-1.19944,-0.36372,0.20768,0.07598659,0,0,0,0,0,0.012664432
"PHR_33C_BS",102,18.8165887997734,10.3800328351312,"Ransome_PHR33_PHR33C_100101_130101",0.058461538,4460,137.5416854,37.45000664,1,"Ransome_PHR33_PHR33C_100101_130101",-0.15929,-1.773,0.76178,-1.19944,-0.36372,0.20768,0.07598659,0,0,0,0,0,0.012664432
"PHR_42_BS",62,2.63180867617901,1.50992745988731,"Ransome_PHR42_PHR42A_100101_130101",0.058641975,4450,137.5416854,37.45000664,1,"Ransome_PHR42_PHR42A_100101_130101",-0.16968,-1.773,0.76178,-1.19865,-0.47663,0.12291,0.074956453,0,0,0,0,0,0.012492742
"ROS_19C_BS",46,3.45401191817988,2.2665943991438,"Ransome_ROS19_ROS19C_120401_150201",0,4140,153.3916854,-22.39999848,2,"Ransome_ROS19_ROS19C_120401_150201",-0.1105,-2.30855,-0.00871,0.30203,-0.49867,-0.82002,0.0513757,0,0,0.323045644,0,0,0.062403557
"ROS_25_BS",24,4.0904014190534,3.34397372518589,"Ransome_ROS25_ROS25C_120401_150201",0,4140,153.3916854,-22.39999848,2,"Ransome_ROS25_ROS25C_120401_150201",-0.11328,-2.30855,-0.0109,0.3018,-0.52336,-0.86466,0.0513757,0,0,0.323045644,0,0,0.062403557
"ROS_4C_BS",53,7.39842934522945,4.45004245227571,"Ransome_ROS04_ROS04C_120401_150201",0,4140,153.3916854,-22.39999848,2,"Ransome_ROS04_ROS04C_120401_150201",-0.11615,-2.30855,-0.00959,0.30433,-0.55925,-0.87848,0.050495402,0,0,0.323045644,0,0,0.062256841
"SAI_5_BS",136,41.205389185705,23.3171758331142,"Ransome_SAI05_SAI05A_110101_140101",0.056666667,2360,130.5416854,31.1500061,1,"Ransome_SAI05_SAI05A_110101_140101",-0.10443,-0.90071,-2.38302,0.09283,0.01488,0.19752,0.788335113,0.655123584,0,0.767492124,0,0.943054436,0.525667543
"SAI_6_BS",169,25.7183989548911,12.0565572751266,"Ransome_SAI06_SAI06B_110101_140101",0.056478405,2350,130.5416854,31.1500061,1,"Ransome_SAI06_SAI06B_110101_140101",-0.10611,-0.90071,-2.40103,0.09099,0.00136,0.21088,0.733943923,0.679674857,0,0.95919115,0.998223313,0.984156348,0.725864932
"SAI_8_BS",36,11.035944193853,4.66725572420644,"Ransome_SAI06_SAI06B_110101_140101",0.056478405,2350,130.5416854,31.1500061,1,"Ransome_SAI06_SAI06B_110101_140101",-0.10611,-0.90071,-2.40103,0.09099,0.00136,0.21088,0.733943923,0.679674857,0,0.95919115,0.998223313,0.984156348,0.725864932
"TIM_1_BS",70,22.1677018785058,15.3643488243604,"Ransome_TIM01_TIM01A_121015_141009",0.051546392,220,126.6916854,-10.09999743,2,"Ransome_TIM01_TIM01A_121015_141009",0.11904,0.1665,0.65351,0.18707,0.76155,0.8572,0.979490925,0.983522142,0,0.989980951,0,0.949062202,0.650342703
"TIM_4_BS",77,12.651873458171,7.71482811134851,"Ransome_TIM04_TIM04A_121019_140928",0.064189189,190,126.6916854,-10.09999743,2,"Ransome_TIM04_TIM04A_121019_140928",0.12042,0.60332,0.64999,0.2703,0.54388,0.65805,0.782753648,0.957095042,0,0.887775661,0,0,0.437937392
"TIM_8_BS",99,19.8578425087141,10.0343282542556,"Ransome_TIM08_TIM08A_121023_140925",0.057823129,170,127.9916854,-9.599997387,2,"Ransome_TIM08_TIM08A_121023_140925",0.07523,0.24342,0.63833,0.31068,0.20567,0.14198,0.652338409,0.797851994,0.64930997,0.555132244,0,0,0.442438769
"TIM_9_BS",96,15.5509474823677,9.15142082085154,"Ransome_TIM09_TIM09A_121024_140924",0.057432432,200,126.6916854,-10.09999743,2,"Ransome_TIM09_TIM09A_121024_140924",0.13349,0.70791,0.64879,0.22423,0.69337,0.72523,0.923226761,0,0,0.826873764,0,0.895926441,0.441004494
"TUT_01_BS",170,22.7923840136806,12.0472892608431,"Ransome_TUT01_TUT01C_120401_150201",0.016722408,3900,153.3916854,-22.39999848,2,"Ransome_TUT01_TUT01C_120401_150201",-0.05532,-0.87724,-0.14009,0.26747,-0.38717,-0.62738,0.576913712,0.931219656,0,0.926221701,0.998223313,0.836215107,0.711465582
"TUT_11A_BS",97,16.2004259700108,11.0878872744771,"Ransome_TUT11_TUT11A_120401_150201",0.016722408,3880,153.3916854,-22.39999848,2,"Ransome_TUT11_TUT11A_120401_150201",-0.07801,-1.58828,-0.18482,0.27544,-0.3574,-0.56263,0.225824577,0.912718847,0,0.954612059,0,0.845061909,0.489702899
"TUT_11B_BS",104,30.1426778089756,19.2122706190419,"Ransome_TUT11_TUT11B_120401_150201",0.016722408,3880,153.3916854,-22.39999848,2,"Ransome_TUT11_TUT11B_120401_150201",-0.07801,-1.58828,-0.18482,0.27544,-0.3574,-0.56263,0.225824577,0.912718847,0,0.954612059,0,0.845061909,0.489702899
"TUT_11C_BS",118,24.9889343820178,14.2192489790717,"Ransome_TUT11_TUT11C_120401_150201",0.016722408,3880,153.3916854,-22.39999848,2,"Ransome_TUT11_TUT11C_120401_150201",-0.07801,-1.58828,-0.18482,0.27544,-0.3574,-0.56263,0.225824577,0.912718847,0,0.954612059,0,0.845061909,0.489702899
"TUT_22_BS",148,23.5050778737393,9.95563762965643,"Ransome_TUT22_TUT22C_120401_150201",0.01650165,3880,153.3916854,-22.39999848,2,"Ransome_TUT22_TUT22C_120401_150201",-0.07801,-1.58828,-0.18482,0.27544,-0.3574,-0.56263,0.225824577,0.912718847,0,0.954612059,0,0.845061909,0.489702899
"TWI_1A_BS",121,20.2250541805418,7.73748845519878,"Ransome_TWI01_TWI01A_120312_150520",0.164983165,130,120.2416854,12.75000453,1,"Ransome_TWI01_TWI01A_120312_150520",0.03848,0.14474,-1.73064,-0.01623,0.98378,1.05501,0.984604147,0.852894659,0.925487812,0.951479962,0,0.996501575,0.785161359
"TWI_1B_BS",127,27.8048488478066,15.5744581595131,"Ransome_TWI01_TWI01B_120312_150520",0.164983165,130,120.2416854,12.75000453,1,"Ransome_TWI01_TWI01B_120312_150520",0.03848,0.14474,-1.73064,-0.01623,0.98378,1.05501,0.984604147,0.852894659,0.925487812,0.951479962,0,0.996501575,0.785161359
"TWI_1C_BS",137,29.0243780406723,16.0821318494768,"Ransome_TWI01_TWI01C_120312_150520",0.164983165,130,120.2416854,12.75000453,1,"Ransome_TWI01_TWI01C_120312_150520",0.03848,0.14474,-1.73064,-0.01623,0.98378,1.05501,0.984604147,0.852894659,0.925487812,0.951479962,0,0.996501575,0.785161359
"TWI_2A_BS",65,14.8842033511084,7.66357390361941,"Ransome_TWI02_TWI02A_120312_150522",0.164983165,130,120.2416854,12.75000453,1,"Ransome_TWI02_TWI02A_120312_150522",0.03848,0.14474,-1.73064,-0.01623,0.98378,1.05501,0.984604147,0.852894659,0.925487812,0.951479962,0,0.996501575,0.785161359
"TWI_2B_BS",89,18.391206628633,11.3574289400483,"Ransome_TWI02_TWI02B_120312_150522",0.164983165,130,120.2416854,12.75000453,1,"Ransome_TWI02_TWI02B_120312_150522",0.03848,0.14474,-1.73064,-0.01623,0.98378,1.05501,0.984604147,0.852894659,0.925487812,0.951479962,0,0.996501575,0.785161359
"TWI_2C_BS",121,15.0954324072165,7.01349660987778,"Ransome_TWI02_TWI02C_120312_150522",0.164983165,130,120.2416854,12.75000453,1,"Ransome_TWI02_TWI02C_120312_150522",0.03848,0.14474,-1.73064,-0.01623,0.98378,1.05501,0.984604147,0.852894659,0.925487812,0.951479962,0,0.996501575,0.785161359
"WAK_6_BS",95,23.004878349701,11.9756232277863,"Ransome_WAK06_WAK06A_110101_140101",0,3460,137.5416854,37.40000664,1,"Ransome_WAK06_WAK06A_110101_140101",-0.12619,-2.965,-0.58888,0.06565,-0.01037,-0.32124,0.021483021,0,0,0,0.998223313,0,0.169951056
"WAK_8_BS",70,12.9823266514459,6.05762160196498,"Ransome_WAK08_WAK08A_110101_140101",0,3460,137.5416854,37.40000664,1,"Ransome_WAK08_WAK08A_110101_140101",-0.13456,-3.22712,-0.58888,0.0624,0.00429,-0.32255,0.021408102,0,0,0,0.998223313,0,0.169938569
